sample_id,SampleName,BioSample,BioProject
34514,102.100.100/34514,SAMN08953014,PRJNA385736
34513,102.100.100/34513,SAMN08953013,PRJNA385736
34446,102.100.100/34446,SAMN08952946,PRJNA385736
34445,102.100.100/34445,SAMN08952945,PRJNA385736
34444,102.100.100/34444,SAMN08952944,PRJNA385736
34443,102.100.100/34443,SAMN08952943,PRJNA385736
34516,102.100.100/34516,SAMN08953016,PRJNA385736
34426,102.100.100/34426,SAMN08952926,PRJNA385736
34425,102.100.100/34425,SAMN08952925,PRJNA385736
34424,102.100.100/34424,SAMN08952924,PRJNA385736
34423,102.100.100/34423,SAMN08952923,PRJNA385736
34422,102.100.100/34422,SAMN08952922,PRJNA385736
34371,102.100.100/34371,SAMN08952871,PRJNA385736
34542,102.100.100/34542,SAMN08952688,PRJNA385736
27550,102.100.100/27550,SAMN08363509,PRJNA385736
27551,102.100.100/27551,SAMN08363510,PRJNA385736
27548,102.100.100/27548,SAMN08363507,PRJNA385736
27549,102.100.100/27549,SAMN08363508,PRJNA385736
34370,102.100.100/34370,SAMN08952870,PRJNA385736
34369,102.100.100/34369,SAMN08952869,PRJNA385736
34576,102.100.100/34576,SAMN08952722,PRJNA385736
27497,102.100.100/27497,SAMN08364292,PRJNA385736
27496,102.100.100/27496,SAMN08364291,PRJNA385736
34573,102.100.100/34573,SAMN08952719,PRJNA385736
27492,102.100.100/27492,SAMN08364287,PRJNA385736
34572,102.100.100/34572,SAMN08952718,PRJNA385736
27489,102.100.100/27489,SAMN08364284,PRJNA385736
27488,102.100.100/27488,SAMN08364283,PRJNA385736
27491,102.100.100/27491,SAMN08364286,PRJNA385736
27490,102.100.100/27490,SAMN08364285,PRJNA385736
34543,102.100.100/34543,SAMN08952689,PRJNA385736
27507,102.100.100/27507,SAMN08363466,PRJNA385736
27506,102.100.100/27506,SAMN08363465,PRJNA385736
27505,102.100.100/27505,SAMN08363464,PRJNA385736
27504,102.100.100/27504,SAMN08363463,PRJNA385736
27503,102.100.100/27503,SAMN08363462,PRJNA385736
27502,102.100.100/27502,SAMN08363461,PRJNA385736
27501,102.100.100/27501,SAMN08363460,PRJNA385736
27500,102.100.100/27500,SAMN08363459,PRJNA385736
27499,102.100.100/27499,SAMN08364294,PRJNA385736
27498,102.100.100/27498,SAMN08364293,PRJNA385736
34560,102.100.100/34560,SAMN08952706,PRJNA385736
34463,102.100.100/34463,SAMN08952963,PRJNA385736
34462,102.100.100/34462,SAMN08952962,PRJNA385736
34465,102.100.100/34465,SAMN08952965,PRJNA385736
34464,102.100.100/34464,SAMN08952964,PRJNA385736
34466,102.100.100/34466,SAMN08952966,PRJNA385736
34549,102.100.100/34549,SAMN08952695,PRJNA385736
34550,102.100.100/34550,SAMN08952696,PRJNA385736
34547,102.100.100/34547,SAMN08952693,PRJNA385736
34548,102.100.100/34548,SAMN08952694,PRJNA385736
34551,102.100.100/34551,SAMN08952697,PRJNA385736
27493,102.100.100/27493,SAMN08364288,PRJNA385736
27495,102.100.100/27495,SAMN08364290,PRJNA385736
27494,102.100.100/27494,SAMN08364289,PRJNA385736
34575,102.100.100/34575,SAMN08952721,PRJNA385736
34557,102.100.100/34557,SAMN08952703,PRJNA385736
34501,102.100.100/34501,SAMN08953001,PRJNA385736
34500,102.100.100/34500,SAMN08953000,PRJNA385736
34499,102.100.100/34499,SAMN08952999,PRJNA385736
34498,102.100.100/34498,SAMN08952998,PRJNA385736
34497,102.100.100/34497,SAMN08952997,PRJNA385736
34378,102.100.100/34378,SAMN08952878,PRJNA385736
34413,102.100.100/34413,SAMN08952913,PRJNA385736
34390,102.100.100/34390,SAMN08952890,PRJNA385736
34389,102.100.100/34389,SAMN08952889,PRJNA385736
34388,102.100.100/34388,SAMN08952888,PRJNA385736
34387,102.100.100/34387,SAMN08952887,PRJNA385736
34391,102.100.100/34391,SAMN08952891,PRJNA385736
27541,102.100.100/27541,SAMN08363500,PRJNA385736
27540,102.100.100/27540,SAMN08363499,PRJNA385736
27539,102.100.100/27539,SAMN08363498,PRJNA385736
27538,102.100.100/27538,SAMN08363497,PRJNA385736
27545,102.100.100/27545,SAMN08363504,PRJNA385736
27544,102.100.100/27544,SAMN08363503,PRJNA385736
27543,102.100.100/27543,SAMN08363502,PRJNA385736
27542,102.100.100/27542,SAMN08363501,PRJNA385736
27547,102.100.100/27547,SAMN08363506,PRJNA385736
27546,102.100.100/27546,SAMN08363505,PRJNA385736
34518,102.100.100/34518,SAMN08953018,PRJNA385736
34517,102.100.100/34517,SAMN08953017,PRJNA385736
34441,102.100.100/34441,SAMN08952941,PRJNA385736
34520,102.100.100/34520,SAMN08953020,PRJNA385736
34519,102.100.100/34519,SAMN08953019,PRJNA385736
34439,102.100.100/34439,SAMN08952939,PRJNA385736
34440,102.100.100/34440,SAMN08952940,PRJNA385736
34521,102.100.100/34521,SAMN08953021,PRJNA385736
34437,102.100.100/34437,SAMN08952937,PRJNA385736
34438,102.100.100/34438,SAMN08952938,PRJNA385736
34562,102.100.100/34562,SAMN08952708,PRJNA385736
34563,102.100.100/34563,SAMN08952709,PRJNA385736
34564,102.100.100/34564,SAMN08952710,PRJNA385736
34565,102.100.100/34565,SAMN08952711,PRJNA385736
34566,102.100.100/34566,SAMN08952712,PRJNA385736
34381,102.100.100/34381,SAMN08952881,PRJNA385736
34506,102.100.100/34506,SAMN08953006,PRJNA385736
34382,102.100.100/34382,SAMN08952882,PRJNA385736
34384,102.100.100/34384,SAMN08952884,PRJNA385736
34385,102.100.100/34385,SAMN08952885,PRJNA385736
34392,102.100.100/34392,SAMN08952892,PRJNA385736
34393,102.100.100/34393,SAMN08952893,PRJNA385736
34394,102.100.100/34394,SAMN08952894,PRJNA385736
34395,102.100.100/34395,SAMN08952895,PRJNA385736
34407,102.100.100/34407,SAMN08952907,PRJNA385736
34408,102.100.100/34408,SAMN08952908,PRJNA385736
34409,102.100.100/34409,SAMN08952909,PRJNA385736
34410,102.100.100/34410,SAMN08952910,PRJNA385736
34411,102.100.100/34411,SAMN08952911,PRJNA385736
34502,102.100.100/34502,SAMN08953002,PRJNA385736
34503,102.100.100/34503,SAMN08953003,PRJNA385736
34504,102.100.100/34504,SAMN08953004,PRJNA385736
34505,102.100.100/34505,SAMN08953005,PRJNA385736
34529,102.100.100/34529,SAMN08952675,PRJNA385736
34530,102.100.100/34530,SAMN08952676,PRJNA385736
34531,102.100.100/34531,SAMN08952677,PRJNA385736
34546,102.100.100/34546,SAMN08952692,PRJNA385736
27530,102.100.100/27530,SAMN08363489,PRJNA385736
27531,102.100.100/27531,SAMN08363490,PRJNA385736
27532,102.100.100/27532,SAMN08363491,PRJNA385736
27533,102.100.100/27533,SAMN08363492,PRJNA385736
27535,102.100.100/27535,SAMN08363494,PRJNA385736
27537,102.100.100/27537,SAMN08363496,PRJNA385736
34396,102.100.100/34396,SAMN08952896,PRJNA385736
34412,102.100.100/34412,SAMN08952912,PRJNA385736
34414,102.100.100/34414,SAMN08952914,PRJNA385736
34416,102.100.100/34416,SAMN08952916,PRJNA385736
34427,102.100.100/34427,SAMN08952927,PRJNA385736
34428,102.100.100/34428,SAMN08952928,PRJNA385736
34429,102.100.100/34429,SAMN08952929,PRJNA385736
34430,102.100.100/34430,SAMN08952930,PRJNA385736
34431,102.100.100/34431,SAMN08952931,PRJNA385736
34472,102.100.100/34472,SAMN08952972,PRJNA385736
34473,102.100.100/34473,SAMN08952973,PRJNA385736
34474,102.100.100/34474,SAMN08952974,PRJNA385736
34475,102.100.100/34475,SAMN08952975,PRJNA385736
34476,102.100.100/34476,SAMN08952976,PRJNA385736
34487,102.100.100/34487,SAMN08952987,PRJNA385736
34488,102.100.100/34488,SAMN08952988,PRJNA385736
34489,102.100.100/34489,SAMN08952989,PRJNA385736
34490,102.100.100/34490,SAMN08952990,PRJNA385736
34491,102.100.100/34491,SAMN08952991,PRJNA385736
34523,102.100.100/34523,SAMN08953023,PRJNA385736
34524,102.100.100/34524,SAMN08952670,PRJNA385736
34525,102.100.100/34525,SAMN08952671,PRJNA385736
34526,102.100.100/34526,SAMN08952672,PRJNA385736
34537,102.100.100/34537,SAMN08952683,PRJNA385736
34538,102.100.100/34538,SAMN08952684,PRJNA385736
34541,102.100.100/34541,SAMN08952687,PRJNA385736
34558,102.100.100/34558,SAMN08952704,PRJNA385736
34559,102.100.100/34559,SAMN08952705,PRJNA385736
34372,102.100.100/34372,SAMN08952872,PRJNA385736
34376,102.100.100/34376,SAMN08952876,PRJNA385736
34377,102.100.100/34377,SAMN08952877,PRJNA385736
34379,102.100.100/34379,SAMN08952879,PRJNA385736
34380,102.100.100/34380,SAMN08952880,PRJNA385736
34415,102.100.100/34415,SAMN08952915,PRJNA385736
34522,102.100.100/34522,SAMN08953022,PRJNA385736
34527,102.100.100/34527,SAMN08952673,PRJNA385736
34528,102.100.100/34528,SAMN08952674,PRJNA385736
34532,102.100.100/34532,SAMN08952678,PRJNA385736
34533,102.100.100/34533,SAMN08952679,PRJNA385736
34535,102.100.100/34535,SAMN08952681,PRJNA385736
34536,102.100.100/34536,SAMN08952682,PRJNA385736
34567,102.100.100/34567,SAMN08952713,PRJNA385736
34568,102.100.100/34568,SAMN08952714,PRJNA385736
34569,102.100.100/34569,SAMN08952715,PRJNA385736
34570,102.100.100/34570,SAMN08952716,PRJNA385736
34571,102.100.100/34571,SAMN08952717,PRJNA385736
34534,102.100.100/34534,SAMN08952680,PRJNA385736
34584,102.100.100/34584,SAMN08952730,PRJNA385736
34585,102.100.100/34585,SAMN08952731,PRJNA385736
34582,102.100.100/34582,SAMN08952728,PRJNA385736
34583,102.100.100/34583,SAMN08952729,PRJNA385736
34586,102.100.100/34586,SAMN08952732,PRJNA385736
34401,102.100.100/34401,SAMN08952901,PRJNA385736
34399,102.100.100/34399,SAMN08952899,PRJNA385736
34400,102.100.100/34400,SAMN08952900,PRJNA385736
34397,102.100.100/34397,SAMN08952897,PRJNA385736
34398,102.100.100/34398,SAMN08952898,PRJNA385736
27523,102.100.100/27523,SAMN08363482,PRJNA385736
27522,102.100.100/27522,SAMN08363481,PRJNA385736
27525,102.100.100/27525,SAMN08363484,PRJNA385736
27524,102.100.100/27524,SAMN08363483,PRJNA385736
27519,102.100.100/27519,SAMN08363478,PRJNA385736
27518,102.100.100/27518,SAMN08363477,PRJNA385736
27521,102.100.100/27521,SAMN08363480,PRJNA385736
27520,102.100.100/27520,SAMN08363479,PRJNA385736
27527,102.100.100/27527,SAMN08363486,PRJNA385736
27526,102.100.100/27526,SAMN08363485,PRJNA385736
27536,102.100.100/27536,SAMN08363495,PRJNA385736
34448,102.100.100/34448,SAMN08952948,PRJNA385736
34447,102.100.100/34447,SAMN08952947,PRJNA385736
34450,102.100.100/34450,SAMN08952950,PRJNA385736
34449,102.100.100/34449,SAMN08952949,PRJNA385736
34451,102.100.100/34451,SAMN08952951,PRJNA385736
27534,102.100.100/27534,SAMN08363493,PRJNA385736
27528,102.100.100/27528,SAMN08363487,PRJNA385736
27529,102.100.100/27529,SAMN08363488,PRJNA385736
34544,102.100.100/34544,SAMN08952690,PRJNA385736
34545,102.100.100/34545,SAMN08952691,PRJNA385736
34540,102.100.100/34540,SAMN08952686,PRJNA385736
34485,102.100.100/34485,SAMN08952985,PRJNA385736
34484,102.100.100/34484,SAMN08952984,PRJNA385736
34483,102.100.100/34483,SAMN08952983,PRJNA385736
34482,102.100.100/34482,SAMN08952982,PRJNA385736
34486,102.100.100/34486,SAMN08952986,PRJNA385736
34511,102.100.100/34511,SAMN08953011,PRJNA385736
34507,102.100.100/34507,SAMN08953007,PRJNA385736
34508,102.100.100/34508,SAMN08953008,PRJNA385736
34509,102.100.100/34509,SAMN08953009,PRJNA385736
34510,102.100.100/34510,SAMN08953010,PRJNA385736
34383,102.100.100/34383,SAMN08952883,PRJNA385736
34417,102.100.100/34417,SAMN08952917,PRJNA385736
34418,102.100.100/34418,SAMN08952918,PRJNA385736
34419,102.100.100/34419,SAMN08952919,PRJNA385736
34420,102.100.100/34420,SAMN08952920,PRJNA385736
34421,102.100.100/34421,SAMN08952921,PRJNA385736
34373,102.100.100/34373,SAMN08952873,PRJNA385736
34374,102.100.100/34374,SAMN08952874,PRJNA385736
34375,102.100.100/34375,SAMN08952875,PRJNA385736
34436,102.100.100/34436,SAMN08952936,PRJNA385736
34561,102.100.100/34561,SAMN08952707,PRJNA385736
34434,102.100.100/34434,SAMN08952934,PRJNA385736
27249,102.100.100/27249,SAMN08364044,PRJNA385736
27250,102.100.100/27250,SAMN08364045,PRJNA385736
27251,102.100.100/27251,SAMN08364046,PRJNA385736
27293,102.100.100/27293,SAMN08364088,PRJNA385736
27294,102.100.100/27294,SAMN08364089,PRJNA385736
27295,102.100.100/27295,SAMN08364090,PRJNA385736
34432,102.100.100/34432,SAMN08952932,PRJNA385736
34433,102.100.100/34433,SAMN08952933,PRJNA385736
34435,102.100.100/34435,SAMN08952935,PRJNA385736
34452,102.100.100/34452,SAMN08952952,PRJNA385736
34453,102.100.100/34453,SAMN08952953,PRJNA385736
34454,102.100.100/34454,SAMN08952954,PRJNA385736
34455,102.100.100/34455,SAMN08952955,PRJNA385736
34456,102.100.100/34456,SAMN08952956,PRJNA385736
34457,102.100.100/34457,SAMN08952957,PRJNA385736
34458,102.100.100/34458,SAMN08952958,PRJNA385736
34459,102.100.100/34459,SAMN08952959,PRJNA385736
34460,102.100.100/34460,SAMN08952960,PRJNA385736
34461,102.100.100/34461,SAMN08952961,PRJNA385736
34467,102.100.100/34467,SAMN08952967,PRJNA385736
34468,102.100.100/34468,SAMN08952968,PRJNA385736
34469,102.100.100/34469,SAMN08952969,PRJNA385736
34470,102.100.100/34470,SAMN08952970,PRJNA385736
34471,102.100.100/34471,SAMN08952971,PRJNA385736
34492,102.100.100/34492,SAMN08952992,PRJNA385736
34493,102.100.100/34493,SAMN08952993,PRJNA385736
34494,102.100.100/34494,SAMN08952994,PRJNA385736
34495,102.100.100/34495,SAMN08952995,PRJNA385736
34496,102.100.100/34496,SAMN08952996,PRJNA385736
34539,102.100.100/34539,SAMN08952685,PRJNA385736
34555,102.100.100/34555,SAMN08952701,PRJNA385736
27248,102.100.100/27248,SAMN08364043,PRJNA385736
27255,102.100.100/27255,SAMN08364050,PRJNA385736
27254,102.100.100/27254,SAMN08364049,PRJNA385736
27253,102.100.100/27253,SAMN08364048,PRJNA385736
27252,102.100.100/27252,SAMN08364047,PRJNA385736
27257,102.100.100/27257,SAMN08364052,PRJNA385736
27256,102.100.100/27256,SAMN08364051,PRJNA385736
27108,102.100.100/27108,SAMN08363903,PRJNA385736
27109,102.100.100/27109,SAMN08363904,PRJNA385736
27110,102.100.100/27110,SAMN08363905,PRJNA385736
27111,102.100.100/27111,SAMN08363906,PRJNA385736
27112,102.100.100/27112,SAMN08363907,PRJNA385736
27113,102.100.100/27113,SAMN08363908,PRJNA385736
27114,102.100.100/27114,SAMN08363909,PRJNA385736
27115,102.100.100/27115,SAMN08363910,PRJNA385736
27116,102.100.100/27116,SAMN08363911,PRJNA385736
27117,102.100.100/27117,SAMN08363912,PRJNA385736
27478,102.100.100/27478,SAMN08364273,PRJNA385736
27479,102.100.100/27479,SAMN08364274,PRJNA385736
27480,102.100.100/27480,SAMN08364275,PRJNA385736
27481,102.100.100/27481,SAMN08364276,PRJNA385736
27482,102.100.100/27482,SAMN08364277,PRJNA385736
27483,102.100.100/27483,SAMN08364278,PRJNA385736
27484,102.100.100/27484,SAMN08364279,PRJNA385736
27485,102.100.100/27485,SAMN08364280,PRJNA385736
27486,102.100.100/27486,SAMN08364281,PRJNA385736
27487,102.100.100/27487,SAMN08364282,PRJNA385736
27087,102.100.100/27087,SAMN08363882,PRJNA385736
27028,102.100.100/27028,SAMN08363823,PRJNA385736
27029,102.100.100/27029,SAMN08363824,PRJNA385736
27030,102.100.100/27030,SAMN08363825,PRJNA385736
27031,102.100.100/27031,SAMN08363826,PRJNA385736
27032,102.100.100/27032,SAMN08363827,PRJNA385736
27033,102.100.100/27033,SAMN08363828,PRJNA385736
27034,102.100.100/27034,SAMN08363829,PRJNA385736
27035,102.100.100/27035,SAMN08363830,PRJNA385736
27246,102.100.100/27246,SAMN08364041,PRJNA385736
27037,102.100.100/27037,SAMN08363832,PRJNA385736
27247,102.100.100/27247,SAMN08364042,PRJNA385736
27457,102.100.100/27457,SAMN08364252,PRJNA385736
27456,102.100.100/27456,SAMN08364251,PRJNA385736
27387,102.100.100/27387,SAMN08364182,PRJNA385736
27386,102.100.100/27386,SAMN08364181,PRJNA385736
27385,102.100.100/27385,SAMN08364180,PRJNA385736
27384,102.100.100/27384,SAMN08364179,PRJNA385736
27383,102.100.100/27383,SAMN08364178,PRJNA385736
27382,102.100.100/27382,SAMN08364177,PRJNA385736
27381,102.100.100/27381,SAMN08364176,PRJNA385736
27380,102.100.100/27380,SAMN08364175,PRJNA385736
27379,102.100.100/27379,SAMN08364174,PRJNA385736
27378,102.100.100/27378,SAMN08364173,PRJNA385736
27238,102.100.100/27238,SAMN08364033,PRJNA385736
27239,102.100.100/27239,SAMN08364034,PRJNA385736
27215,102.100.100/27215,SAMN08364010,PRJNA385736
27214,102.100.100/27214,SAMN08364009,PRJNA385736
27213,102.100.100/27213,SAMN08364008,PRJNA385736
27212,102.100.100/27212,SAMN08364007,PRJNA385736
27211,102.100.100/27211,SAMN08364006,PRJNA385736
27210,102.100.100/27210,SAMN08364005,PRJNA385736
27209,102.100.100/27209,SAMN08364004,PRJNA385736
27208,102.100.100/27208,SAMN08364003,PRJNA385736
27217,102.100.100/27217,SAMN08364012,PRJNA385736
27216,102.100.100/27216,SAMN08364011,PRJNA385736
27079,102.100.100/27079,SAMN08363874,PRJNA385736
27078,102.100.100/27078,SAMN08363873,PRJNA385736
27442,102.100.100/27442,SAMN08364237,PRJNA385736
27443,102.100.100/27443,SAMN08364238,PRJNA385736
27444,102.100.100/27444,SAMN08364239,PRJNA385736
27445,102.100.100/27445,SAMN08364240,PRJNA385736
27438,102.100.100/27438,SAMN08364233,PRJNA385736
27439,102.100.100/27439,SAMN08364234,PRJNA385736
27440,102.100.100/27440,SAMN08364235,PRJNA385736
27441,102.100.100/27441,SAMN08364236,PRJNA385736
27083,102.100.100/27083,SAMN08363878,PRJNA385736
27446,102.100.100/27446,SAMN08364241,PRJNA385736
27447,102.100.100/27447,SAMN08364242,PRJNA385736
27179,102.100.100/27179,SAMN08363974,PRJNA385736
27178,102.100.100/27178,SAMN08363973,PRJNA385736
27181,102.100.100/27181,SAMN08363976,PRJNA385736
27180,102.100.100/27180,SAMN08363975,PRJNA385736
27183,102.100.100/27183,SAMN08363978,PRJNA385736
27182,102.100.100/27182,SAMN08363977,PRJNA385736
27185,102.100.100/27185,SAMN08363980,PRJNA385736
27184,102.100.100/27184,SAMN08363979,PRJNA385736
27187,102.100.100/27187,SAMN08363982,PRJNA385736
27186,102.100.100/27186,SAMN08363981,PRJNA385736
27341,102.100.100/27341,SAMN08364136,PRJNA385736
27340,102.100.100/27340,SAMN08364135,PRJNA385736
27286,102.100.100/27286,SAMN08364081,PRJNA385736
27287,102.100.100/27287,SAMN08364082,PRJNA385736
27345,102.100.100/27345,SAMN08364140,PRJNA385736
27344,102.100.100/27344,SAMN08364139,PRJNA385736
27343,102.100.100/27343,SAMN08364138,PRJNA385736
27342,102.100.100/27342,SAMN08364137,PRJNA385736
27280,102.100.100/27280,SAMN08364075,PRJNA385736
27281,102.100.100/27281,SAMN08364076,PRJNA385736
27347,102.100.100/27347,SAMN08364142,PRJNA385736
27346,102.100.100/27346,SAMN08364141,PRJNA385736
27284,102.100.100/27284,SAMN08364079,PRJNA385736
27285,102.100.100/27285,SAMN08364080,PRJNA385736
21648,102.100.100/21648,SAMN07483524,PRJNA385736
27158,102.100.100/27158,SAMN08363953,PRJNA385736
27159,102.100.100/27159,SAMN08363954,PRJNA385736
27160,102.100.100/27160,SAMN08363955,PRJNA385736
27161,102.100.100/27161,SAMN08363956,PRJNA385736
27162,102.100.100/27162,SAMN08363957,PRJNA385736
27163,102.100.100/27163,SAMN08363958,PRJNA385736
27164,102.100.100/27164,SAMN08363959,PRJNA385736
27165,102.100.100/27165,SAMN08363960,PRJNA385736
27166,102.100.100/27166,SAMN08363961,PRJNA385736
27167,102.100.100/27167,SAMN08363962,PRJNA385736
27240,102.100.100/27240,SAMN08364035,PRJNA385736
27241,102.100.100/27241,SAMN08364036,PRJNA385736
27242,102.100.100/27242,SAMN08364037,PRJNA385736
27243,102.100.100/27243,SAMN08364038,PRJNA385736
27244,102.100.100/27244,SAMN08364039,PRJNA385736
27245,102.100.100/27245,SAMN08364040,PRJNA385736
27282,102.100.100/27282,SAMN08364077,PRJNA385736
27283,102.100.100/27283,SAMN08364078,PRJNA385736
27298,102.100.100/27298,SAMN08364093,PRJNA385736
27299,102.100.100/27299,SAMN08364094,PRJNA385736
27300,102.100.100/27300,SAMN08364095,PRJNA385736
27301,102.100.100/27301,SAMN08364096,PRJNA385736
27302,102.100.100/27302,SAMN08364097,PRJNA385736
27303,102.100.100/27303,SAMN08364098,PRJNA385736
27304,102.100.100/27304,SAMN08364099,PRJNA385736
27305,102.100.100/27305,SAMN08364100,PRJNA385736
27306,102.100.100/27306,SAMN08364101,PRJNA385736
27307,102.100.100/27307,SAMN08364102,PRJNA385736
27406,102.100.100/27406,SAMN08364201,PRJNA385736
27468,102.100.100/27468,SAMN08364263,PRJNA385736
27469,102.100.100/27469,SAMN08364264,PRJNA385736
27470,102.100.100/27470,SAMN08364265,PRJNA385736
27471,102.100.100/27471,SAMN08364266,PRJNA385736
27472,102.100.100/27472,SAMN08364267,PRJNA385736
27473,102.100.100/27473,SAMN08364268,PRJNA385736
27474,102.100.100/27474,SAMN08364269,PRJNA385736
27475,102.100.100/27475,SAMN08364270,PRJNA385736
27476,102.100.100/27476,SAMN08364271,PRJNA385736
27477,102.100.100/27477,SAMN08364272,PRJNA385736
27058,102.100.100/27058,SAMN08363853,PRJNA385736
27059,102.100.100/27059,SAMN08363854,PRJNA385736
27060,102.100.100/27060,SAMN08363855,PRJNA385736
27061,102.100.100/27061,SAMN08363856,PRJNA385736
27062,102.100.100/27062,SAMN08363857,PRJNA385736
27063,102.100.100/27063,SAMN08363858,PRJNA385736
27064,102.100.100/27064,SAMN08363859,PRJNA385736
27065,102.100.100/27065,SAMN08363860,PRJNA385736
27066,102.100.100/27066,SAMN08363861,PRJNA385736
27067,102.100.100/27067,SAMN08363862,PRJNA385736
27086,102.100.100/27086,SAMN08363881,PRJNA385736
27118,102.100.100/27118,SAMN08363913,PRJNA385736
27119,102.100.100/27119,SAMN08363914,PRJNA385736
27120,102.100.100/27120,SAMN08363915,PRJNA385736
27121,102.100.100/27121,SAMN08363916,PRJNA385736
27122,102.100.100/27122,SAMN08363917,PRJNA385736
27123,102.100.100/27123,SAMN08363918,PRJNA385736
27124,102.100.100/27124,SAMN08363919,PRJNA385736
27125,102.100.100/27125,SAMN08363920,PRJNA385736
27126,102.100.100/27126,SAMN08363921,PRJNA385736
27127,102.100.100/27127,SAMN08363922,PRJNA385736
27198,102.100.100/27198,SAMN08363993,PRJNA385736
27199,102.100.100/27199,SAMN08363994,PRJNA385736
27200,102.100.100/27200,SAMN08363995,PRJNA385736
27201,102.100.100/27201,SAMN08363996,PRJNA385736
27202,102.100.100/27202,SAMN08363997,PRJNA385736
